"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","Ros","+/-"
"*06kvn*","Pedro Santos","ATH","RP","8352","FA","25","SEA Wed 9:05PM","0","0","0%","0%"
"*06suj*","Steven Santos","TEX","1B","8354","FA","18","@LAA Wed 8:38PM","0","0","0%","0%"
"*06o0v*","Victor Santos","BAL","SP","8356","FA","18","TOR Wed 11:35AM","0","0","0%","0%"
"*06htf*","Kelena Sauer","TOR","SP","8369","FA","22","@BAL Wed 11:35AM","0","0","0%","0%"
"*06hts*","Luke Savage","TEX","SP","8372","FA","23","@LAA Wed 8:38PM","0","0","0%","0%"
"*067yj*","Logan Sawyer","STL","RP","8375","FA","32","MIA Wed 6:45PM","0","0","0%","0%"
"*06gj0*","Shay Schanaman","ATL","SP","8383","FA","25","@KC Wed 1:10PM","0","0","0%","0%"
"*06hep*","Luke Scherrer","PIT","C","8388","FA","20","@SF Wed 2:45PM","0","0","0%","0%"
"*06qss*","Ryan Schiefer","(N/A)","SP","8391","FA","21","","0","0","0%","0%"
"*069xx*","Logan Schmidt","(N/A)","1B,SP","8394","FA","17","","0","0","0%","0%"
"*06cq6*","Tyler Schoff","WSH","SP","8400","FA","26","@HOU Wed 1:10PM","0","0","0%","0%"
"*06ooi*","Cam Schuelke","CLE","SP","8412","FA","23","COL Wed 5:40PM","0","0","0%","0%"
"*03dq3*","J.J. Schwarz","(N/A)","1B","8421","FA","29","","0","0","0%","0%"
"*05178*","Cody Scroggins","(N/A)","RP","8434","FA","28","","0","0","0%","0%"
"*06mpt*","Shane Sdao","(N/A)","RP","8437","FA","21","","0","0","0%","0%"
"*060gm*","Montana Semmel","LAA","RP","8462","FA","23","TEX Wed 8:38PM","0","0","0%","0%"
"*06mno*","Reidis Sena","BOS","SP","8465","FA","24","@MIN Wed 12:10PM","0","0","0%","0%"
"*05xzo*","Ney Serrano","MIL","SS","8479","FA","21","CHC Wed 1:10PM","0","0","0%","0%"
"*05r5x*","Kikito Severino","TB","RP","8490","FA","0","@NYY Wed 6:05PM","0","0","0%","0%"
"*05gtm*","Jehisbert Sevilla","PHI","2B","8494","FA","22","@CHW Wed 1:10PM","0","0","0%","0%"
"*064ol*","Enrike Sevilya","(N/A)","RP","8495","FA","20","","0","0","0%","0%"
"*066fl*","Reese Sharp","BAL","SP","8505","FA","24","TOR Wed 11:35AM","0","0","0%","0%"
"*03pjh*","Chris Shaw","(N/A)","OF","8511","FA","31","","0","0","0%","0%"
"*06z3p*","Colton Shaw","SEA","1B","8512","FA","22","@ATH Wed 9:05PM","0","0","0%","0%"
"*06qoc*","Blake Shepardson","CHW","SP","8526","FA","22","PHI Wed 1:10PM","0","0","0%","0%"
"*03aog*","Ryan Sherriff","(N/A)","RP","8528","FA","35","","0","0","0%","0%"
"*06qxo*","Dylan Shockley","ATL","C","8537","FA","28","@KC Wed 1:10PM","0","0","0%","0%"
"*06r4q*","Carter Shouse","(N/A)","OF","8544","FA","15","","0","0","0%","0%"
"*03zxi*","Jose Sibrian","(N/A)","C","8552","FA","26","","0","0","0%","0%"
"*06rii*","Renny Sillet","CHW","C","8560","FA","18","PHI Wed 1:10PM","0","0","0%","0%"
"*06rl4*","Brahian Silva","(N/A)","C","8563","FA","0","","0","0","0%","0%"
"*066os*","Daniel Silva","NYM","C","8565","FA","20","@SD Wed 3:10PM","0","0","0%","0%"
"*051jn*","Karson Simas","BOS","3B","8581","FA","24","@MIN Wed 12:10PM","0","0","0%","0%"
"*06qh7*","Kenyon Simmons","BOS","SS","8587","FA","18","@MIN Wed 12:10PM","0","0","0%","0%"
"*06hud*","Ben Simon","NYM","RP","8589","FA","23","@SD Wed 3:10PM","0","0","0%","0%"
"*055bz*","Colin Simpson","(N/A)","OF","8595","FA","29","","0","0","0%","0%"
"*06qh4*","Givian Sirvania","BOS","OF","8608","FA","17","@MIN Wed 12:10PM","0","0","0%","0%"
"*03117*","Chance Sisco","(N/A)","C","8609","FA","30","","0","0","0%","0%"
"*066ly*","Carson Skipper","COL","SP","8611","FA","25","@CLE Wed 5:40PM","0","0","0%","0%"
"*064o0*","Jackson Smeltz","SD","SP","8620","FA","26","NYM Wed 3:10PM","0","0","0%","0%"
"*06hx2*","David Smith","DET","2B","8637","FA","24","ARI Wed 12:10PM","0","0","0%","0%"
"*06qpu*","Gavin Smith","TOR","SS","8640","FA","19","@BAL Wed 11:35AM","0","0","0%","0%"
"*04pyw*","Julian Smith","(N/A)","SP,RP","8646","FA","28","","0","0","0%","0%"
"*03176*","D.J. Snelten","CHW","RP","8671","FA","33","PHI Wed 1:10PM","0","0","0%","0%"
"*06r5w*","Justim Sojo","BOS","SS","8677","FA","18","@MIN Wed 12:10PM","0","0","0%","0%"
"*06l5a*","Alex Sosa","(N/A)","UT","8698","FA","20","","0","0","0%","0%"
"*051eq*","Gustavo Sosa","(N/A)","C","8704","FA","24","","0","0","0%","0%"
"*06rlv*","Ivan Sosa","KC","SS","8705","FA","20","ATL Wed 1:10PM","0","0","0%","0%"
"*05tif*","Jeromy Sosa","TB","RP","8706","FA","22","@NYY Wed 6:05PM","0","0","0%","0%"
"*06r8l*","Ryuhei Sotani","(N/A)","SP","8712","FA","24","","0","0","0%","0%"
"*06xzu*","Yordani Soto","CHW","SS","8723","FA","16","PHI Wed 1:10PM","0","0","0%","0%"
"*05yd7*","Garrett Spain","MIL","OF","8731","FA","24","CHC Wed 1:10PM","0","0","0%","0%"
"*06ydp*","Jared Spencer","TOR","SP","8742","FA","22","@BAL Wed 11:35AM","0","0","0%","0%"
"*05y0t*","Jonathan Sprinkle","(N/A)","RP","8750","FA","27","","0","0","0%","0%"
"*04q0f*","Fitz Stadler","(N/A)","RP","8755","FA","28","","0","0","0%","0%"
"*05u9n*","Riley Stanford","(N/A)","OF","8762","FA","22","","0","0","0%","0%"
"*02mx5*","Teddy Stankiewicz","(N/A)","SP,RP","8765","FA","31","","0","0","0%","0%"
"*06qp8*","Jake Steels","ATL","OF","8778","FA","23","@KC Wed 1:10PM","0","0","0%","0%"
"*06z3m*","Jackson Steensma","SEA","SP","8779","FA","21","@ATH Wed 9:05PM","0","0","0%","0%"
"*066as*","Kevin Stevens","NYY","RP","8793","FA","27","TB Wed 6:05PM","0","0","0%","0%"
"*06hn3*","Owen Stevenson","TB","SP","8799","FA","22","@NYY Wed 6:05PM","0","0","0%","0%"
"*06r86*","Ethan Stewart","(N/A)","OF","8802","FA","15","","0","0","0%","0%"
"*06gun*","Travis Sthele","WSH","SP","8808","FA","23","@HOU Wed 1:10PM","0","0","0%","0%"
"*06ig6*","Cole Stokes","(N/A)","SP","8813","FA","20","","0","0","0%","0%"
"*066ar*","Baron Stuart","NYY","SP","8836","FA","26","TB Wed 6:05PM","0","0","0%","0%"
"*066lt*","Cole Stupp","(N/A)","RP","8845","FA","24","","0","0","0%","0%"
"*06hsq*","Wilson Suarez","TB","1B","8858","FA","20","@NYY Wed 6:05PM","0","0","0%","0%"
"*06qjr*","Colin Summerhill","LAA","C","8876","FA","23","TEX Wed 8:38PM","0","0","0%","0%"
"*06tzu*","Junior Suriel","LAA","OF","8883","FA","16","TEX Wed 8:38PM","0","0","0%","0%"
"*06yt6*","Ethan Surowiec","(N/A)","1B","8884","FA","20","","0","0","0%","0%"
"*04egc*","John Swanda","(N/A)","SP","8894","FA","26","","0","0","0%","0%"
"*06qqy*","Tyler Switalski","SF","SP","8901","FA","22","PIT Wed 2:45PM","0","0","0%","0%"
"*06qji*","Logan Tabeling","LAD","SP","8907","FA","23","@CIN Wed 6:10PM","0","0","0%","0%"
"*06rie*","Keiji Takahashi","(N/A)","SP","8916","FA","28","","0","0","0%","0%"
"*06qlt*","Thomas Takayoshi","ATH","C","8918","FA","24","SEA Wed 9:05PM","0","0","0%","0%"
"*06h03*","Dominic Tamez","CHW","C","8927","FA","24","PHI Wed 1:10PM","0","0","0%","0%"
"*06bja*","Anthony Tandron","SF","SS","8929","FA","19","PIT Wed 2:45PM","0","0","0%","0%"
"*05xci*","Gabriel Tapia","LAA","RP","8934","FA","23","TEX Wed 8:38PM","0","0","0%","0%"
"*062et*","German Tapia","(N/A)","OF","8935","FA","21","","0","0","0%","0%"
"*06z3n*","Aiden Taurek","SEA","OF","8944","FA","21","@ATH Wed 9:05PM","0","0","0%","0%"
"*06qgw*","Feldi Tavarez","WSH","C","8947","FA","18","@HOU Wed 1:10PM","0","0","0%","0%"
"*061zh*","Sammy Tavarez","(N/A)","RP","8948","FA","26","","0","0","0%","0%"
"*05r9g*","Diosmerky Taveras","HOU","RP","8954","FA","25","WSH Wed 1:10PM","0","0","0%","0%"
"*06c50*","Emilio Taveras","CLE","1B","8955","FA","22","COL Wed 5:40PM","0","0","0%","0%"
"*06sjp*","Ronald Tejada","NYY","RP","8987","FA","18","TB Wed 6:05PM","0","0","0%","0%"
"*06nlm*","Efren Teran","BOS","SS","9003","FA","18","@MIN Wed 12:10PM","0","0","0%","0%"
"*06rwe*","Ronald Terrero","BAL","SS","9011","FA","17","TOR Wed 11:35AM","0","0","0%","0%"
"*06r88*","Evan Thompson","(N/A)","OF","9038","FA","14","","0","0","0%","0%"
"*06ht9*","Jordan Thompson","LAD","2B,SS","9041","FA","23","@CIN Wed 6:10PM","0","0","0%","0%"
"*06qxs*","Humberto Tiberi","LAA","C","9059","FA","18","TEX Wed 8:38PM","0","0","0%","0%"
"*04ep6*","Ty Tice","(N/A)","RP","9062","FA","29","","0","0","0%","0%"
"*060w8*","Vin Timpanelli","CIN","RP","9070","FA","26","LAD Wed 6:10PM","0","0","0%","0%"
"*06gui*","Johnny Tincher","CLE","C","9071","FA","23","COL Wed 5:40PM","0","0","0%","0%"
"*066c0*","Carlos Tirado","PIT","1B","9077","FA","20","@SF Wed 2:45PM","0","0","0%","0%"
"*064p2*","Rodolfo Toledano","TOR","SP","9086","FA","20","@BAL Wed 11:35AM","0","0","0%","0%"
"*066po*","Francisco Toledo","NYM","C","9087","FA","20","@SD Wed 3:10PM","0","0","0%","0%"
"*051hr*","Anders Tolhurst","TOR","RP","9091","FA","25","@BAL Wed 11:35AM","0","0","0%","0%"
"*06hhg*","Alejandro Torres","HOU","SP","9113","FA","24","WSH Wed 1:10PM","0","0","0%","0%"
"*06kv8*","Jason Torres","(N/A)","3B","9123","FA","21","","0","0","0%","0%"
"*06ytw*","Juan Torres","NYY","2B","9126","FA","17","TB Wed 6:05PM","0","0","0%","0%"
"*06mav*","Pedro Tovar","MIL","OF","9149","FA","19","CHC Wed 1:10PM","0","0","0%","0%"
"*06hwe*","Michael Trausch","TEX","SP","9155","FA","21","@LAA Wed 8:38PM","0","0","0%","0%"
"*06uh2*","Hayden Travinski","HOU","C","9158","FA","24","WSH Wed 1:10PM","0","0","0%","0%"
"*06ho9*","Stanley Tucker","BOS","2B","9188","FA","23","@MIN Wed 12:10PM","0","0","0%","0%"
"*06hit*","Tevin Tucker","COL","SS","9189","FA","25","@CLE Wed 5:40PM","0","0","0%","0%"
"*06qks*","Colin Tuft","BAL","OF","9190","FA","22","TOR Wed 11:35AM","0","0","0%","0%"
"*048vd*","Tanner Tully","(N/A)","SP","9194","FA","30","","0","0","0%","0%"
"*04elj*","Matt Turner","COL","RP","9200","FA","25","@CLE Wed 5:40PM","0","0","0%","0%"
"*0518z*","Mitchell Tyranski","CHC","RP","9208","FA","27","@MIL Wed 1:10PM","0","0","0%","0%"
"*04vek*","Raider Uceta","(N/A)","OF","9211","FA","24","","0","0","0%","0%"
"*06bsf*","Eyke Ugueto","(N/A)","OF","9216","FA","19","","0","0","0%","0%"
"*05y65*","Alex Ulloa","(N/A)","SS","9219","FA","22","","0","0","0%","0%"
"*06rjf*","Jose Urbina","ARI","C","9230","FA","19","@DET Wed 12:10PM","0","0","0%","0%"
"*06lwj*","Nestor Urbina","MIN","2B","9232","FA","18","BOS Wed 12:10PM","0","0","0%","0%"
"*066fr*","Andrew Vail","(N/A)","SP","9249","FA","24","","0","0","0%","0%"
"*06sau*","Adrian Valdez","BOS","OF","9253","FA","17","@MIN Wed 12:10PM","0","0","0%","0%"
"*06tkj*","Jonawel Valdez","PIT","SP","9260","FA","21","@SF Wed 2:45PM","0","0","0%","0%"
"*062yu*","Kevin Valdez","CHC","SP","9261","FA","23","@MIL Wed 1:10PM","0","0","0%","0%"
"*06424*","Luis Valdez","BAL","2B","9263","FA","25","TOR Wed 11:35AM","0","0","0%","0%"
"*06vy7*","Luisberth Valdez","ATL","SP","9264","FA","17","@KC Wed 1:10PM","0","0","0%","0%"
"*064oe*","Yoan Valdez","COL","SP","9269","FA","19","@CLE Wed 5:40PM","0","0","0%","0%"
"*06rkk*","Eduardo Valencia","DET","C","9272","FA","25","ARI Wed 12:10PM","0","0","0%","0%"
"*066a3*","Chase Valentine","SD","SS","9274","FA","23","NYM Wed 3:10PM","0","0","0%","0%"
"*061zw*","Fabricio Valera","MIL","OF","9278","FA","20","CHC Wed 1:10PM","0","0","0%","0%"
"*04etk*","Alex Valverde","(N/A)","SP,RP","9290","FA","28","","0","0","0%","0%"
"*06vy4*","Esnaider Vargas","WSH","SS","9312","FA","17","@HOU Wed 1:10PM","0","0","0%","0%"
"*06sjq*","Mauricio Vargas","NYY","RP","9321","FA","18","TB Wed 6:05PM","0","0","0%","0%"
"*06l0w*","Raul Vargas","(N/A)","2B","9322","FA","18","","0","0","0%","0%"
"*06hei*","Will Varmette","SD","SP","9325","FA","22","NYM Wed 3:10PM","0","0","0%","0%"
"*06chh*","Christopher Vasquez","(N/A)","OF","9332","FA","20","","0","0","0%","0%"
"*061u2*","Neifi Vasquez","TB","OF","9338","FA","21","@NYY Wed 6:05PM","0","0","0%","0%"
"*02jh4*","Felipe Vazquez","(N/A)","RP","9349","FA","34","","0","0","0%","0%"
"*04o62*","Alfred Vega","NYM","SP","9353","FA","24","@SD Wed 3:10PM","0","0","0%","0%"
"*06kxs*","Remy Veldhuisen","NYY","OF","9372","FA","20","TB Wed 6:05PM","0","0","0%","0%"
"*05ynl*","Tommy Ventimiglia","CLE","SP","9378","FA","21","COL Wed 5:40PM","0","0","0%","0%"
"*06qzq*","Aiberson Ventura","MIN","SP","9379","FA","19","BOS Wed 12:10PM","0","0","0%","0%"
"*06muz*","Angel Ventura","NYY","OF","9380","FA","19","TB Wed 6:05PM","0","0","0%","0%"
"*06sb3*","Melky Ventura","COL","SP","9384","FA","17","@CLE Wed 5:40PM","0","0","0%","0%"
"*06r5v*","Yoandys Veraza","BOS","SP","9390","FA","18","@MIN Wed 12:10PM","0","0","0%","0%"
"*06u6g*","Brayan Vergara","LAA","RP","9396","FA","19","TEX Wed 8:38PM","0","0","0%","0%"
"*05ydl*","Landon Victorian","(N/A)","SP","9405","FA","19","","0","0","0%","0%"
"*06yqy*","Landyn Vidourek","LAD","OF","9407","FA","21","@CIN Wed 6:10PM","0","0","0%","0%"
"*03qvc*","Cam Vieaux","(N/A)","SP,RP","9408","FA","31","","0","0","0%","0%"
"*06ih3*","Anthony Vilar","SD","C","9411","FA","26","NYM Wed 3:10PM","0","0","0%","0%"
"*05r6c*","Michael Vilchez","LAD","RP","9412","FA","0","@CIN Wed 6:10PM","0","0","0%","0%"
"*06qts*","Mike Villani","CIN","RP","9418","FA","22","LAD Wed 6:10PM","0","0","0%","0%"
"*06uva*","Varis Villarreal","NYY","SP","9421","FA","20","TB Wed 6:05PM","0","0","0%","0%"
"*05xyr*","Luis Viloria","(N/A)","RP","9430","FA","21","","0","0","0%","0%"
"*06cgi*","Carlos Virahonda","ARI","C","9439","FA","19","@DET Wed 12:10PM","0","0","0%","0%"
"*04oc7*","Raffi Vizcaino","(N/A)","RP","9445","FA","29","","0","0","0%","0%"
"*06qrx*","Drew Vogel","HOU","SS","9451","FA","23","WSH Wed 1:10PM","0","0","0%","0%"
"*06roq*","Kien Vu","CIN","OF","9464","FA","21","LAD Wed 6:10PM","0","0","0%","0%"
"*03c8t*","Marcus Walden","SEA","RP","9476","FA","36","@ATH Wed 9:05PM","0","0","0%","0%"
"*06z0r*","Ethan Walker","BOS","SP","9481","FA","21","@MIN Wed 12:10PM","0","0","0%","0%"
"*05r5c*","Chase Wallace","KC","RP","9486","FA","26","ATL Wed 1:10PM","0","0","0%","0%"
"*064ot*","Ben Walmsley","CIN","SP","9493","FA","20","LAD Wed 6:10PM","0","0","0%","0%"
"*05zq3*","Jacob Walsh","WSH","1B","9494","FA","22","@HOU Wed 1:10PM","0","0","0%","0%"
"*06rhp*","Yannic Walther","MIL","C","9502","FA","21","CHC Wed 1:10PM","0","0","0%","0%"
"*06yjd*","Aaron Walton","CLE","OF","9503","FA","21","COL Wed 5:40PM","0","0","0%","0%"
"*06rs6*","Nian Hao Wang","(N/A)","1B","9507","FA","20","","0","0","0%","0%"
"*06bxk*","Nick Ward","(N/A)","SS","9511","FA","29","","0","0","0%","0%"
"*06qiu*","Michael Watson","STL","SP","9534","FA","23","MIA Wed 6:45PM","0","0","0%","0%"
"*04aqj*","Nate Webb","BAL","SP","9549","FA","27","TOR Wed 11:35AM","0","0","0%","0%"
"*02hux*","Ryan Weber","(N/A)","RP","9552","FA","34","","0","0","0%","0%"
"*03ztv*","Lachlan Wells","(N/A)","SP","9570","FA","28","","0","0","0%","0%"
"*065iu*","Wyatt Wendell","ARI","SP,RP","9574","FA","25","@DET Wed 12:10PM","0","0","0%","0%"
"*05ymd*","Jacob Wetzel","TOR","OF","9594","FA","25","@BAL Wed 11:35AM","0","0","0%","0%"
"*06rsj*","Ethan Wheeler","(N/A)","SP","9598","FA","17","","0","0","0%","0%"
"*06oop*","Braylon Whitaker","BAL","OF","9599","FA","19","TOR Wed 11:35AM","0","0","0%","0%"
"*06qrl*","Conner Whittaker","CLE","SP","9622","FA","22","COL Wed 5:40PM","0","0","0%","0%"
"*04q12*","Michael Wielansky","(N/A)","2B,3B","9634","FA","28","","0","0","0%","0%"
"*03qlv*","Kyle Wilcox","(N/A)","RP","9641","FA","31","","0","0","0%","0%"
"*06fu4*","Danny Wilkinson","PHI","RP","9647","FA","24","@CHW Wed 1:10PM","0","0","0%","0%"
"*04eqx*","Zach Willeman","KC","RP","9650","FA","29","ATL Wed 1:10PM","0","0","0%","0%"
"*06yq5*","Dixon Williams","ATL","3B","9662","FA","21","@KC Wed 1:10PM","0","0","0%","0%"
"*06rom*","Max Williams","MIA","OF","9670","FA","20","@STL Wed 6:45PM","0","0","0%","0%"
"*066ax*","Noah Williams","ATL","OF","9671","FA","21","@KC Wed 1:10PM","0","0","0%","0%"
"*03742*","Taylor Williams","(N/A)","RP","9673","FA","34","","0","0","0%","0%"
"*06uwz*","Andrew Williamson","(N/A)","OF","9674","FA","20","","0","0","0%","0%"
"*04eql*","Marlin Willis","KC","SP,RP","9680","FA","27","ATL Wed 1:10PM","0","0","0%","0%"
"*06qn9*","A.J. Wilson","PHI","SP","9683","FA","24","@CHW Wed 1:10PM","0","0","0%","0%"
"*06r5u*","Tejahari Wilson","BOS","SP","9693","FA","18","@MIN Wed 12:10PM","0","0","0%","0%"
"*06k8a*","Clay Winklaar","SD","OF","9704","FA","18","NYM Wed 3:10PM","0","0","0%","0%"
"*06b79*","Alsander Womack","CHW","2B","9727","FA","26","PHI Wed 1:10PM","0","0","0%","0%"
"*06rr3*","Tae In Won","(N/A)","SP","9728","FA","25","","0","0","0%","0%"
"*06yn3*","Kade Woods","ATL","RP","9737","FA","22","@KC Wed 1:10PM","0","0","0%","0%"
"*06qrk*","Owen Woodward","NYM","SP","9740","FA","23","@SD Wed 3:10PM","0","0","0%","0%"
"*06rrd*","Young Woong Kim","(N/A)","3B","9742","FA","21","","0","0","0%","0%"
"*06u7c*","Jacob Wosinski","MIN","SP","9746","FA","26","BOS Wed 12:10PM","0","0","0%","0%"
"*06579*","Matt Wyatt","TB","RP","9757","FA","24","@NYY Wed 6:05PM","0","0","0%","0%"
"*067xq*","Cam Wynne","PHI","RP","9759","FA","26","@CHW Wed 1:10PM","0","0","0%","0%"
"*031dt*","Jimmy Yacabonis","(N/A)","RP","9762","FA","33","","0","0","0%","0%"
"*05y79*","Ernie Yake","MIN","2B","9764","FA","27","BOS Wed 12:10PM","0","0","0%","0%"
"*06uw1*","Sean Yamaguchi","(N/A)","3B","9765","FA","20","","0","0","0%","0%"
"*06av6*","Gabriel Yanez","MIN","RP","9772","FA","26","BOS Wed 12:10PM","0","0","0%","0%"
"*06r5p*","Nien-Hsi Yang","SF","SP","9774","FA","18","PIT Wed 2:45PM","0","0","0%","0%"
"*06mq0*","Seiya Yokoyama","(N/A)","3B,SS","9790","FA","19","","0","0","0%","0%"
"*06rs7*","Jeong Bin Yoon","(N/A)","OF","9792","FA","26","","0","0","0%","0%"
"*06dqs*","Zach Yorke","(N/A)","1B","9794","FA","21","","0","0","0%","0%"
"*04xuc*","Kaito Yuki","KC","SP","9813","FA","23","ATL Wed 1:10PM","0","0","0%","0%"
"*05jpv*","Mario Zabala","SD","OF","9818","FA","23","NYM Wed 3:10PM","0","0","0%","0%"
"*06s3m*","Julio Zapata","CLE","SP","9833","FA","22","COL Wed 5:40PM","0","0","0%","0%"
"*066de*","Angel Zarate","(N/A)","OF","9835","FA","26","","0","0","0%","0%"
"*06avj*","Braden Zarbnisky","(N/A)","RP","9836","FA","28","","0","0","0%","0%"
"*0669g*","Jaren Zinn","WSH","SP","9858","FA","26","@HOU Wed 1:10PM","0","0","0%","0%"
"*05ynh*","Zach Zubia","MIA","1B","9864","FA","27","@STL Wed 6:45PM","0","0","0%","0%"
"*06rk0*","Jhosmmel Zue","KC","1B","9865","FA","21","ATL Wed 1:10PM","0","0","0%","0%"
"*06z51*","Moises Acacio","LAD","SS","1308","FA","17","@CIN Wed 6:10PM","0","0","0%","0%"
"*06z9x*","Brady Afthim","CIN","RP","1358","W <small>(Wed)</small>","22","LAD Wed 6:10PM","0","0","0%","0%"
"*06zal*","Hunter Alberini","KC","RP","1381","W <small>(Wed)</small>","23","ATL Wed 1:10PM","0","0","0%","0%"
"*06yzk*","Slate Alford","LAA","3B","1432","FA","22","TEX Wed 8:38PM","0","0","0%","0%"
"*06ytu*","Santiago Almao","TEX","SS","1448","FA","17","@LAA Wed 8:38PM","0","0","0%","0%"
"*06yty*","Juan Alva","MIA","SS","1473","FA","19","@STL Wed 6:45PM","0","0","0%","0%"
"*06z3w*","Jack Anker","PIT","SP","1547","FA","21","@SF Wed 2:45PM","0","0","0%","0%"
"*06z9w*","Bryce Archie","CHC","RP","1582","W <small>(Wed)</small>","21","@MIL Wed 1:10PM","0","0","0%","0%"
"*06zcg*","Anson Aroz","LAD","OF","1643","W <small>(Thu)</small>","22","@CIN Wed 6:10PM","0","0","0%","0%"
"*06zax*","Trace Baker","TOR","RP","1740","W <small>(Wed)</small>","21","@BAL Wed 11:35AM","0","0","0%","0%"
"*06z3v*","Rod Barajas","SF","RP","1764","FA","21","PIT Wed 2:45PM","0","0","0%","0%"
"*06z3u*","Isaiah Barkett","SF","3B","1778","FA","21","PIT Wed 2:45PM","0","0","0%","0%"
"*06zcw*","Emilio Barreras","MIA","SP","1799","W <small>(Fri)</small>","21","@STL Wed 6:45PM","0","0","0%","-"
"*06z5y*","Nicolas Barrios","MIL","OF","1811","FA","17","CHC Wed 1:10PM","0","0","0%","0%"
"*06z5o*","Abraham Bastidas","SD","SS","1833","FA","18","NYM Wed 3:10PM","0","0","0%","0%"
"*06zct*","Keegan Batka","(N/A)","SP","1852","W <small>(Fri)</small>","23","","0","0","0%","-"
"*06hir*","Collin Baumgartner","COL","SP","1862","FA","26","@CLE Wed 5:40PM","0","0","0%","0%"
"*066jn*","Nick Bautista III","TEX","SP","1864","FA","23","@LAA Wed 8:38PM","0","0","0%","0%"
"*04sxo*","Asmin Bautista","ATL","OF","1865","FA","24","@KC Wed 1:10PM","0","0","0%","0%"
"*052hu*","Erys Bautista","MIL","OF","1868","FA","23","CHC Wed 1:10PM","0","0","0%","0%"
"*06ek9*","Jorge Bautista","(N/A)","SP","1871","FA","24","","0","0","0%","0%"
"*05uop*","Kelvin Bautista","LAD","RP","1872","FA","26","@CIN Wed 6:10PM","0","0","0%","0%"
"*06zcy*","John Bay","NYM","OF","1874","W <small>(Fri)</small>","24","@SD Wed 3:10PM","0","0","0%","-"
"*06s3e*","Jarod Bayless","PIT","OF","1876","FA","28","@SF Wed 2:45PM","0","0","0%","0%"
"*06yt9*","Sterling Bazil","DET","SS","1878","FA","17","ARI Wed 12:10PM","0","0","0%","0%"
"*068a5*","Matthew Becker","(N/A)","SP","1896","FA","22","","0","0","0%","0%"
"*06uju*","David Beckles","TOR","1B,OF","1898","FA","21","@BAL Wed 11:35AM","0","0","0%","0%"
"*05uak*","Randy Bednar","(N/A)","OF","1900","FA","26","","0","0","0%","0%"
"*06mpj*","Landon Beidelschies","ATL","SP","1906","FA","21","@KC Wed 1:10PM","0","0","0%","0%"
"*06hu6*","Jarrod Belbin","(N/A)","1B","1908","FA","25","","0","0","0%","0%"
"*06uh5*","Adrian Belen","KC","RP","1909","FA","20","ATL Wed 1:10PM","0","0","0%","0%"
"*06tfz*","Marcos Belen","CLE","OF","1910","FA","18","COL Wed 5:40PM","0","0","0%","0%"
"*06tlg*","Ethan Bell","CHC","RP","1914","FA","23","@MIL Wed 1:10PM","0","0","0%","0%"
"*06rhe*","Adrian Bello","MIA","C","1920","FA","19","@STL Wed 6:45PM","0","0","0%","0%"
"*06uwb*","Angel Bello","CHW","SP","1921","FA","19","PHI Wed 1:10PM","0","0","0%","0%"
"*06ukw*","Jeiki Beltran","ATL","RP","1930","FA","21","@KC Wed 1:10PM","0","0","0%","0%"
"*05j8t*","Ruben Benavides","(N/A)","C","1941","FA","23","","0","0","0%","0%"
"*066dr*","Justin Bench","(N/A)","2B","1942","FA","25","","0","0","0%","0%"
"*05t93*","Edwuin Bencomo","SD","RP","1943","FA","26","NYM Wed 3:10PM","0","0","0%","0%"
"*059bw*","Lazaro Benitez","DET","OF","1955","FA","25","ARI Wed 12:10PM","0","0","0%","0%"
"*06uwa*","Sthiven Benitez","KC","RP","1956","FA","20","ATL Wed 1:10PM","0","0","0%","0%"
"*06r24*","Alendry Benua","(N/A)","RP","1968","FA","19","","0","0","0%","0%"
"*051ap*","Adam Berghorst","(N/A)","SP,RP","1974","FA","24","","0","0","0%","0%"
"*05rd2*","Stevie Berman","(N/A)","C","1980","FA","30","","0","0","0%","0%"
"*060yf*","Jonatan Bernal","ARI","SP","1982","FA","23","@DET Wed 12:10PM","0","0","0%","0%"
"*06uh4*","Logan Berrier","DET","RP","1986","FA","24","ARI Wed 12:10PM","0","0","0%","0%"
"*06hx9*","Jake Berry","CLE","RP","1991","FA","24","COL Wed 5:40PM","0","0","0%","0%"
"*05u9x*","Justin Best","(N/A)","OF","1996","FA","20","","0","0","0%","0%"
"*06zaw*","Liam Best","STL","RP","1997","W <small>(Wed)</small>","21","MIA Wed 6:45PM","0","0","0%","0%"
"*06rl6*","Jhostin Betances","LAA","RP","1998","FA","18","TEX Wed 8:38PM","0","0","0%","0%"
"*04vem*","Carlos Betancourt","(N/A)","SP","2001","FA","24","","0","0","0%","0%"
"*0426s*","Trevor Bettencourt","(N/A)","SP,RP","2005","FA","31","","0","0","0%","0%"
"*0425r*","Dylan Bice","TEX","SP,RP","2008","FA","27","@LAA Wed 8:38PM","0","0","0%","0%"
"*06uku*","Merlin Bido","BOS","SP","2013","FA","19","@MIN Wed 12:10PM","0","0","0%","0%"
"*051i7*","Michael Bienlien","DET","RP","2017","FA","27","ARI Wed 12:10PM","0","0","0%","0%"
"*06r25*","Frediry Bierd","(N/A)","RP","2018","FA","21","","0","0","0%","0%"
"*06r0k*","Reid Birlingmair","(N/A)","SP","2028","FA","28","","0","0","0%","0%"
